Año,Category,Comuna,Pobres,No pobres,Total,Ingreso Autónomo,Ingreso Monetario,Ingresos del trabajo,Ingreso Total,Hombre,Mujer,Hombres,Mujeres,fonasa,ff.aa. y del orden,isapre,ninguno (particular),otro sistema,ACEPTABLE,DEFICITARIO,TOTAL,VIVIENDA ACEPTABLE,VIVIENDA RECUPERABLE,VIVIENDA IRRECUPERABLE,Sin Hacinamiento,Con Hacinamiento,Ponlación nacida en Chile,Población nacida fuera de Chile,Pertenece a algún pueblo originario,No pertenece a ningún pueblo originario,Población con discapacidad,Población sin discapacidad,Participa,No participa,CASEN 2015,Unnamed: 4,Codigo,Comuna ,CASEN 2011,CASEN 2015.1,CASEN 2011.1,CASEN 2013,CASEN 2011.2,CASEN 2013.1,Unnamed: 10,Tasa Mort,no sabe,No sabe
2020,TASAS DE OCUPACIÓN,Región Metropolitana,,,51.94214958896123,,,,,,,61.475783134985804,44.20881050606216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Santiago,,,100.0,,,,,,,52.58853226302276,47.41146773697724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Cerrillos,,,100.0,,,,,,,40.00275785990072,59.99724214009928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Cerro Navia,,,100.0,,,,,,,42.84053387899363,57.15946612100637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Conchalí,,,100.0,,,,,,,49.63506928069348,50.36493071930652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,El Bosque,,,100.0,,,,,,,45.39976599063962,54.60023400936038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Estación Central,,,100.0,,,,,,,46.48830895875295,53.51169104124705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Huechuraba,,,100.0,,,,,,,50.94712771545997,49.05287228454003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Independencia,,,100.0,,,,,,,47.482429563676085,52.517570436323915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,La Cisterna,,,100.0,,,,,,,45.97077483995062,54.02922516004938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,La Florida,,,100.0,,,,,,,48.15874073215941,51.84125926784059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,La Granja,,,100.0,,,,,,,49.95602704336833,50.04397295663167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,La Pintana,,,100.0,,,,,,,42.98087739032621,57.01912260967379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,La Reina,,,100.0,,,,,,,56.12582250040122,43.87417749959878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Las Condes,,,100.0,,,,,,,53.9734702199621,46.0265297800379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Lo Barnechea,,,100.0,,,,,,,64.88764044943821,35.1123595505618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Lo Espejo,,,100.0,,,,,,,41.9737557791678,58.0262442208322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Lo Prado,,,100.0,,,,,,,49.341539731114395,50.658460268885605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Macul,,,100.0,,,,,,,50.549381684491976,49.450618315508024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Maipú,,,100.0,,,,,,,50.05500550055005,49.94499449944995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Ñuñoa,,,100.0,,,,,,,49.37200183124664,50.62799816875336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Pedro Aguirre Cerda,,,100.0,,,,,,,32.569389853056784,67.43061014694322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Peñalolén,,,100.0,,,,,,,57.15909512101706,42.84090487898294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Providencia,,,100.0,,,,,,,48.79068000506521,51.20931999493479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Pudahuel,,,100.0,,,,,,,53.96050011748556,46.03949988251444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Quilicura,,,100.0,,,,,,,53.91422374216557,46.08577625783443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Quinta Normal,,,100.0,,,,,,,46.548077116783176,53.451922883216824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Recoleta,,,100.0,,,,,,,49.10803324099723,50.89196675900277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Renca,,,100.0,,,,,,,51.518295359323254,48.481704640676746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,San Joaquín,,,100.0,,,,,,,44.25727834142038,55.74272165857962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,San Miguel,,,100.0,,,,,,,48.60069122481666,51.39930877518334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,San Ramón,,,100.0,,,,,,,48.84699110799542,51.15300889200458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Vitacura,,,100.0,,,,,,,58.769293120335035,41.230706879664965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Puente Alto,,,100.0,,,,,,,54.149106089933376,45.850893910066624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Pirque,,,100.0,,,,,,,45.21923894147189,54.78076105852811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,San José de Maipo,,,100.0,,,,,,,38.799918913440095,61.200081086559905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Colina,,,100.0,,,,,,,39.91250834136576,60.08749165863424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Lampa,,,100.0,,,,,,,58.83040617693437,41.16959382306563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Tiltil,,,100.0,,,,,,,52.72857142857143,47.27142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,San Bernardo,,,100.0,,,,,,,45.5348011500685,54.4651988499315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Buin,,,100.0,,,,,,,49.15755707122614,50.84244292877386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Calera de Tango,,,100.0,,,,,,,53.05176087228976,46.94823912771024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Paine,,,100.0,,,,,,,48.7215630995732,51.2784369004268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Melipilla,,,100.0,,,,,,,60.141324260664746,39.858675739335254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Alhué,,,100.0,,,,,,,48.80066170388751,51.19933829611249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Curacaví,,,100.0,,,,,,,61.046064438936845,38.953935561063155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,María Pinto,,,100.0,,,,,,,65.28680155930945,34.713198440690554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,San Pedro,,,100.0,,,,,,,56.27376425855513,43.72623574144487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Talagante,,,100.0,,,,,,,46.948593598448106,53.051406401551894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,El Monte,,,100.0,,,,,,,44.563809523809525,55.436190476190475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Isla de Maipo,,,100.0,,,,,,,52.474614216039015,47.525385783960985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Padre Hurtado,,,100.0,,,,,,,56.29618226600985,43.70381773399015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Peñaflor,,,100.0,,,,,,,47.34054734913546,52.65945265086454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JEFES DE HOGAR,Región Metropolitana,,,100.0,,,,,,,50.20644690207828,49.79355309792172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,PREVISIÓN DE SALUD,Santiago,,,100.0,,,,,,,,,63.573884512629775,0.582292565645525,29.555574340595935,4.495565965962817,0.7735723314703379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0191102836956116,
2020,PREVISIÓN DE SALUD,Cerrillos,,,100.00000000000001,,,,,,,,,81.99468055259408,0.6520250934270035,10.175407094841034,4.267902633912039,1.8550731143456742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0549115108801779,
2020,PREVISIÓN DE SALUD,Cerro Navia,,,100.0,,,,,,,,,86.85409427538521,0.3601137201221438,5.2928995121266365,5.431890772524657,0.2920220420483661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7689796777929871,
2020,PREVISIÓN DE SALUD,Conchalí,,,100.0,,,,,,,,,79.63910681088996,1.8956223397764873,13.581584972832523,2.0140538755822885,1.5073104557101944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.362321545208547,
2020,PREVISIÓN DE SALUD,El Bosque,,,100.0,,,,,,,,,88.3694127371258,1.6519496848024122,5.373784175509468,3.0268281751136517,0.41968136812633516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1583438593223396,
2020,PREVISIÓN DE SALUD,Estación Central,,,100.0,,,,,,,,,75.43593848264823,2.922455357993635,16.442741981590533,3.4984658776894784,0.5917328912011892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1086654088769463,
2020,PREVISIÓN DE SALUD,Huechuraba,,,100.0,,,,,,,,,48.303365036791305,1.5175310123343508,43.531082917188684,5.654567591890032,0.2779199237705352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7155335180250922,
2020,PREVISIÓN DE SALUD,Independencia,,,100.0,,,,,,,,,82.114637507531,0.7001239586435185,9.735947314113973,6.031730642715179,0.7195141375179186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6980464394784042,
2020,PREVISIÓN DE SALUD,La Cisterna,,,100.0,,,,,,,,,71.75197339025965,2.1933177778881,19.379437025269326,5.086630591272402,0.6811299210643896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9075112942461401,
2020,PREVISIÓN DE SALUD,La Florida,,,100.0,,,,,,,,,68.70429160192214,1.4406122292191748,23.18386950476941,4.4170018512598235,0.8272430106887331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4269818021407206,
2020,PREVISIÓN DE SALUD,La Granja,,,100.0,,,,,,,,,83.23007258222717,0.2819917609363761,9.279572353364284,5.943078532662002,0.3678153403517949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8974694304583797,
2020,PREVISIÓN DE SALUD,La Pintana,,,100.0,,,,,,,,,90.14904554844641,0.4665268318971211,3.2693862239857134,3.9884609897976975,0.928826920130395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1977534857426653,
2020,PREVISIÓN DE SALUD,La Reina,,,100.0,,,,,,,,,41.09819959104284,6.736821106179243,47.36023140990474,1.5291007929779064,0.354097052516084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.921550047379183,
2020,PREVISIÓN DE SALUD,Las Condes,,,99.99999999999999,,,,,,,,,24.087865680889845,2.080839313966709,70.033266959833,2.1629539616557683,0.8686707052234541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7664033784312192,
2020,PREVISIÓN DE SALUD,Lo Barnechea,,,100.0,,,,,,,,,37.393276733728946,0.3210683108771874,59.908791042034395,0.7723210363637816,1.0414753168752546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5630675601204406,
2020,PREVISIÓN DE SALUD,Lo Espejo,,,100.00000000000001,,,,,,,,,85.26456992308509,1.9059843082000754,4.858088611381863,6.900145723357235,0.2316132830217813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8395981509539572,
2020,PREVISIÓN DE SALUD,Lo Prado,,,100.0,,,,,,,,,89.79781436466205,0.0,4.022641726287963,4.000612973977339,0.42046183758105143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7584690974915955,
2020,PREVISIÓN DE SALUD,Macul,,,99.99999999999999,,,,,,,,,69.14462693848587,2.611504516357938,22.634271099744247,2.8813033129813874,0.6556480345342459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0726460978963086,
2020,PREVISIÓN DE SALUD,Maipú,,,100.00000000000001,,,,,,,,,72.56542699724518,1.5828168044077136,20.47365702479339,3.7024793388429753,0.6417011019283747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0339187327823691,
2020,PREVISIÓN DE SALUD,Ñuñoa,,,100.0,,,,,,,,,39.979168646833315,1.2779995564426703,54.33260463200583,2.8189652441149446,0.9021639261160219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6890979944872161,
2020,PREVISIÓN DE SALUD,Pedro Aguirre Cerda,,,100.0,,,,,,,,,83.97484720699968,0.9641284761568613,9.469450688265127,3.9401088592075197,0.2535713622262265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.397893407144582,
2020,PREVISIÓN DE SALUD,Peñalolén,,,100.0,,,,,,,,,64.43597430087095,3.0865833672429432,29.21017362964733,2.024497048930634,0.3311320085564212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9116396447517257,
2020,PREVISIÓN DE SALUD,Providencia,,,100.0,,,,,,,,,33.74019620205281,1.7476609588177439,61.90452172597281,1.3359644919678209,1.0030766902882506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26857993090056237,
2020,PREVISIÓN DE SALUD,Pudahuel,,,100.0,,,,,,,,,73.86949673800761,2.3055864319969834,18.16464322326482,4.848408674032498,0.21013436816326853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6017305645348175,
2020,PREVISIÓN DE SALUD,Quilicura,,,100.0,,,,,,,,,70.26355819079254,1.576226989103778,23.46335330456648,3.916120820786639,0.3496259274206066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43111476732995996,
2020,PREVISIÓN DE SALUD,Quinta Normal,,,100.0,,,,,,,,,79.89154960331902,1.477545672901958,13.069364582575151,4.383142877938715,0.6638037702889584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5145934929761992,
2020,PREVISIÓN DE SALUD,Recoleta,,,100.00000000000001,,,,,,,,,79.23100622986261,0.7728580604395892,10.57875580296297,5.8658882384580435,1.6428455798263157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.908646088450472,
2020,PREVISIÓN DE SALUD,Renca,,,100.0,,,,,,,,,86.85321709584012,1.1756025272974162,4.669547802255718,4.749533417245891,1.2524879246523106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.299611232708536,
2020,PREVISIÓN DE SALUD,San Joaquín,,,100.0,,,,,,,,,73.94970956598931,0.7699878422972268,12.735676103359772,7.423917867963488,2.447943804396071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6727648159941335,
2020,PREVISIÓN DE SALUD,San Miguel,,,99.99999999999999,,,,,,,,,53.115248595797794,1.133763261909715,39.77161282653274,4.064013789414247,0.982198579452584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933162946892924,
2020,PREVISIÓN DE SALUD,San Ramón,,,100.0,,,,,,,,,84.27331007059969,0.7801903525347492,3.45231332815525,9.642828161046127,0.9030732312400738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9482848564241082,
2020,PREVISIÓN DE SALUD,Vitacura,,,100.0,,,,,,,,,16.28780859431301,0.7360965264479997,79.74962423044454,1.6297074144995574,1.3713015010192107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22546173327568103,
2020,PREVISIÓN DE SALUD,Puente Alto,,,100.0,,,,,,,,,79.92651291950285,1.624443151416635,13.865568208756262,3.1362081651627522,0.31879292775361046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1284746274078794,
2020,PREVISIÓN DE SALUD,Pirque,,,100.0,,,,,,,,,83.97903372835005,0.0,12.006771715067066,3.7342101836176584,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2799843729652298,
2020,PREVISIÓN DE SALUD,San José de Maipo,,,99.99999999999999,,,,,,,,,84.67810701342997,0.3091025367725432,9.699424429759112,3.3255169473459816,0.16520997655084205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8226390961415477,
2020,PREVISIÓN DE SALUD,Colina,,,100.0,,,,,,,,,79.29861092084715,0.0,12.06991972382805,7.132250198635579,1.0964683963944217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4027507602948026,
2020,PREVISIÓN DE SALUD,Lampa,,,100.0,,,,,,,,,90.94122674125005,0.7372878063939712,4.549586295303578,2.4736821660257156,0.8817931088062775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41642388222040944,
2020,PREVISIÓN DE SALUD,Tiltil,,,100.0,,,,,,,,,91.18301501946968,0.6397181531615057,3.954199888744669,4.223066938624142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,PREVISIÓN DE SALUD,San Bernardo,,,100.0,,,,,,,,,82.20073960451373,1.6489494524310635,9.061641636642529,4.657903185531338,1.2479339825681637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1828321383131786,
2020,PREVISIÓN DE SALUD,Buin,,,99.99999999999999,,,,,,,,,81.27198256765432,0.37794193437553686,14.633043698405952,2.5542726426097886,0.1663667845098057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963923724445971,
2020,PREVISIÓN DE SALUD,Calera de Tango,,,100.0,,,,,,,,,64.31429863938476,1.719038173782928,30.152764728398928,2.084420781570797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7294776768625812,
2020,PREVISIÓN DE SALUD,Paine,,,100.0,,,,,,,,,80.87476913482526,1.842124199467511,11.18586745340721,4.39543306708882,1.241275095344319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46053104986687776,
2020,PREVISIÓN DE SALUD,Melipilla,,,99.99999999999999,,,,,,,,,84.46243959995505,0.75359590965277,9.605714125182605,3.5720305652320485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6062197999775256,
2020,PREVISIÓN DE SALUD,Alhué,,,99.99999999999999,,,,,,,,,76.99731903485255,0.0,15.32171581769437,6.6756032171581765,0.7506702412868632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2546916890080429,
2020,PREVISIÓN DE SALUD,Curacaví,,,100.0,,,,,,,,,70.41726932838469,0.20467756460988457,24.935185437873535,2.2760145184619165,1.290833174139672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8760199765303059,
2020,PREVISIÓN DE SALUD,María Pinto,,,100.0,,,,,,,,,89.61082233773158,1.1861921897907504,6.110888977742237,2.9121684659469547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1799280287884846,
2020,PREVISIÓN DE SALUD,San Pedro,,,100.0,,,,,,,,,92.58703981342661,0.0,2.7486256871564216,3.7481259370314843,0.9162085623854739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,PREVISIÓN DE SALUD,Talagante,,,100.0,,,,,,,,,73.00395016712245,2.215739896687937,13.757520510483136,8.161652993011243,1.3236098450319052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5375265876633242,
2020,PREVISIÓN DE SALUD,El Monte,,,100.0,,,,,,,,,85.20745341614906,1.1577639751552795,5.858385093167702,5.167701863354037,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1739130434782608,
2020,PREVISIÓN DE SALUD,Isla de Maipo,,,100.0,,,,,,,,,88.33555984364949,0.4848844688535946,8.5275345109099,2.2834100242442235,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36861115234278363,
2020,PREVISIÓN DE SALUD,Padre Hurtado,,,100.0,,,,,,,,,87.00071944363026,0.0,9.973620400223828,2.175650830024781,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850009326121133,
2020,PREVISIÓN DE SALUD,Peñaflor,,,99.99999999999999,,,,,,,,,79.73265398461629,0.941317647984577,16.844372749985247,1.7252572148014085,0.4278716581748077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32852674443766844,
2020,PREVISIÓN DE SALUD,Región Metropolitana,,,100.00000000000001,,,,,,,,,70.02120773609467,1.4529862555321138,22.864883363569213,3.8789001929655607,0.7144289566535311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0675934951849153,
2020,ÍNDICE DE SANEAMIENTO,Santiago,,,,,,,,,,,,,,,,,95.75079775373331,4.249202246266686,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Cerrillos,,,,,,,,,,,,,,,,,96.07349696635411,3.926503033645891,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Cerro Navia,,,,,,,,,,,,,,,,,95.35646188903874,4.643538110961261,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Conchalí,,,,,,,,,,,,,,,,,93.90060410069842,6.099395899301578,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,El Bosque,,,,,,,,,,,,,,,,,96.66731669266771,3.3326833073322932,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Estación Central,,,,,,,,,,,,,,,,,96.8488192194296,3.151180780570394,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Huechuraba,,,,,,,,,,,,,,,,,98.29115293099719,1.7088470690028121,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Independencia,,,,,,,,,,,,,,,,,94.7319606751994,5.2680393248005934,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,La Cisterna,,,,,,,,,,,,,,,,,94.32434760141246,5.675652398587546,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,La Florida,,,,,,,,,,,,,,,,,95.97428174235404,4.025718257645969,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,La Granja,,,,,,,,,,,,,,,,,93.6953773429341,6.304622657065904,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,La Pintana,,,,,,,,,,,,,,,,,98.45706786651668,1.5429321334833146,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,La Reina,,,,,,,,,,,,,,,,,97.06628149574708,2.933718504252929,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Las Condes,,,,,,,,,,,,,,,,,95.95416856564881,4.045831434351188,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Lo Barnechea,,,,,,,,,,,,,,,,,94.77049964140569,5.2295003585943105,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Lo Espejo,,,,,,,,,,,,,,,,,98.04868098993745,1.951319010062551,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Lo Prado,,,,,,,,,,,,,,,,,91.08070006533026,8.919299934669738,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Macul,,,,,,,,,,,,,,,,,94.29102606951872,5.708973930481283,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Maipú,,,,,,,,,,,,,,,,,96.84492721116771,3.1550727888322814,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Ñuñoa,,,,,,,,,,,,,,,,,96.99436692609328,3.005633073906726,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Pedro Aguirre Cerda,,,,,,,,,,,,,,,,,95.42843321037672,4.571566789623269,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Peñalolén,,,,,,,,,,,,,,,,,98.03061564882195,1.9693843511780478,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Providencia,,,,,,,,,,,,,,,,,95.71285861016138,4.287141389838617,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Pudahuel,,,,,,,,,,,,,,,,,97.93967425582171,2.0603257441782814,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Quilicura,,,,,,,,,,,,,,,,,96.71319644971989,3.2868035502801103,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Quinta Normal,,,,,,,,,,,,,,,,,97.30050967988879,2.699490320111203,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Recoleta,,,,,,,,,,,,,,,,,92.81994459833795,7.18005540166205,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,Renca,,,,,,,,,,,,,,,,,94.03056542037429,5.969434579625713,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,San Joaquín,,,,,,,,,,,,,,,,,94.11116012351125,5.888839876488752,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ÍNDICE DE SANEAMIENTO,San Miguel,,,,,,,,,,,,,,,,,97.43951782854252,2.560482171457473,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
